date,portfolio_value,cash,AAPL_shares,AAPL_price,AAPL_avg_cost,AAPL_value,AAPL_unrealized_pnl,MSFT_shares,MSFT_price,MSFT_avg_cost,MSFT_value,MSFT_unrealized_pnl,AMZN_shares,AMZN_price,AMZN_avg_cost,AMZN_value,AMZN_unrealized_pnl,GOOGL_shares,GOOGL_price,GOOGL_avg_cost,GOOGL_value,GOOGL_unrealized_pnl,META_shares,META_price,META_avg_cost,META_value,META_unrealized_pnl,NVDA_shares,NVDA_price,NVDA_avg_cost,NVDA_value,NVDA_unrealized_pnl,TSLA_shares,TSLA_price,TSLA_avg_cost,TSLA_value,TSLA_unrealized_pnl,JPM_shares,JPM_price,JPM_avg_cost,JPM_value,JPM_unrealized_pnl,V_shares,V_price,V_avg_cost,V_value,V_unrealized_pnl,MA_shares,MA_price,MA_avg_cost,MA_value,MA_unrealized_pnl,UNH_shares,UNH_price,UNH_avg_cost,UNH_value,UNH_unrealized_pnl,JNJ_shares,JNJ_price,JNJ_avg_cost,JNJ_value,JNJ_unrealized_pnl,LDO.MI_shares,LDO.MI_price,LDO.MI_avg_cost,LDO.MI_value,LDO.MI_unrealized_pnl,ENI.MI_shares,ENI.MI_price,ENI.MI_avg_cost,ENI.MI_value,ENI.MI_unrealized_pnl,ENEL.MI_shares,ENEL.MI_price,ENEL.MI_avg_cost,ENEL.MI_value,ENEL.MI_unrealized_pnl,ISP.MI_shares,ISP.MI_price,ISP.MI_avg_cost,ISP.MI_value,ISP.MI_unrealized_pnl,RACE.MI_shares,RACE.MI_price,RACE.MI_avg_cost,RACE.MI_value,RACE.MI_unrealized_pnl,^GSPC_shares,^GSPC_price,^GSPC_avg_cost,^GSPC_value,^GSPC_unrealized_pnl,^IXIC_shares,^IXIC_price,^IXIC_avg_cost,^IXIC_value,^IXIC_unrealized_pnl,FTSEMIB.MI_shares,FTSEMIB.MI_price,FTSEMIB.MI_avg_cost,FTSEMIB.MI_value,FTSEMIB.MI_unrealized_pnl,SPY_shares,SPY_price,SPY_avg_cost,SPY_value,SPY_unrealized_pnl,QQQ_shares,QQQ_price,QQQ_avg_cost,QQQ_value,QQQ_unrealized_pnl,IVV_shares,IVV_price,IVV_avg_cost,IVV_value,IVV_unrealized_pnl,EEM_shares,EEM_price,EEM_avg_cost,EEM_value,EEM_unrealized_pnl,EFA_shares,EFA_price,EFA_avg_cost,EFA_value,EFA_unrealized_pnl,XLF_shares,XLF_price,XLF_avg_cost,XLF_value,XLF_unrealized_pnl,VNQ_shares,VNQ_price,VNQ_avg_cost,VNQ_value,VNQ_unrealized_pnl,GC=F_shares,GC=F_price,GC=F_avg_cost,GC=F_value,GC=F_unrealized_pnl,CL=F_shares,CL=F_price,CL=F_avg_cost,CL=F_value,CL=F_unrealized_pnl,SI=F_shares,SI=F_price,SI=F_avg_cost,SI=F_value,SI=F_unrealized_pnl,NG=F_shares,NG=F_price,NG=F_avg_cost,NG=F_value,NG=F_unrealized_pnl,HG=F_shares,HG=F_price,HG=F_avg_cost,HG=F_value,HG=F_unrealized_pnl,GLD_shares,GLD_price,GLD_avg_cost,GLD_value,GLD_unrealized_pnl,SLV_shares,SLV_price,SLV_avg_cost,SLV_value,SLV_unrealized_pnl,USO_shares,USO_price,USO_avg_cost,USO_value,USO_unrealized_pnl,EURUSD=X_shares,EURUSD=X_price,EURUSD=X_avg_cost,EURUSD=X_value,EURUSD=X_unrealized_pnl,USDJPY=X_shares,USDJPY=X_price,USDJPY=X_avg_cost,USDJPY=X_value,USDJPY=X_unrealized_pnl,TLT_shares,TLT_price,TLT_avg_cost,TLT_value,TLT_unrealized_pnl,BND_shares,BND_price,BND_avg_cost,BND_value,BND_unrealized_pnl,IEF_shares,IEF_price,IEF_avg_cost,IEF_value,IEF_unrealized_pnl,XLE_shares,XLE_price,XLE_avg_cost,XLE_value,XLE_unrealized_pnl,BTC-USD_shares,BTC-USD_price,BTC-USD_avg_cost,BTC-USD_value,BTC-USD_unrealized_pnl,ETH-USD_shares,ETH-USD_price,ETH-USD_avg_cost,ETH-USD_value,ETH-USD_unrealized_pnl,XOM_shares,XOM_price,XOM_avg_cost,XOM_value,XOM_unrealized_pnl,CVX_shares,CVX_price,CVX_avg_cost,CVX_value,CVX_unrealized_pnl,WMT_shares,WMT_price,WMT_avg_cost,WMT_value,WMT_unrealized_pnl,NFLX_shares,NFLX_price,NFLX_avg_cost,NFLX_value,NFLX_unrealized_pnl,BA_shares,BA_price,BA_avg_cost,BA_value,BA_unrealized_pnl,KO_shares,KO_price,KO_avg_cost,KO_value,KO_unrealized_pnl,PFE_shares,PFE_price,PFE_avg_cost,PFE_value,PFE_unrealized_pnl,SHOP_shares,SHOP_price,SHOP_avg_cost,SHOP_value,SHOP_unrealized_pnl
2025-09-17,146.12,0.01,0.0,237.4275,0.0,0.0,0.0,0.004335,506.3445,393.9259,2.19,0.49,0.033699,231.23,158.1249,7.79,2.46,0.0,251.6881,0.0,0.0,0.0,0.0,778.4219,0.0,0.0,0.0,0.0,176.2207,0.0,0.0,0.0,0.016985,416.85,187.6997,7.08,3.89,0.019465,310.3148,166.9445,6.04,2.79,0.018356,336.817,270.0669,6.18,1.23,0.0,584.3995,0.0,0.0,0.0,0.0,330.0182,0.0,0.0,0.0,0.035781,172.1461,148.2582,6.16,0.85,0.179596,49.9,15.7585,8.96,6.13,0.374725,14.3977,12.8704,5.4,0.57,0.0,7.5585,0.0,0.0,0.0,0.0,5.2628,0.0,0.0,0.0,0.013996,409.0,328.5085,5.72,1.13,0.000279,6631.96,4874.002,1.85,0.49,0.0,22470.7207,0.0,0.0,0.0,0.00015,42308.0,30729.5664,6.35,1.74,0.008537,658.4833,474.0774,5.62,1.57,0.0,593.8654,0.0,0.0,0.0,0.008581,659.6022,474.2023,5.66,1.59,0.111728,52.3804,36.7254,5.85,1.75,0.056251,91.6984,70.3962,5.16,1.2,0.0,53.7645,0.0,0.0,0.0,0.048271,90.5511,78.0051,4.37,0.61,0.001636,3643.7,2047.7971,5.96,2.61,0.0,63.57,0.0,0.0,0.0,0.139067,41.707,23.0205,5.8,2.6,1.563513,2.939,2.0853,4.6,1.33,0.482139,4.541,3.8798,2.19,0.32,0.017117,335.62,188.9156,5.74,2.51,0.0,37.99,0.0,0.0,0.0,0.039962,74.69,70.0313,2.98,0.19,1.937548,1.1826,1.0838,2.29,0.19,0.019699,146.891,147.1744,2.89,-0.01,0.0,87.2783,0.0,0.0,0.0,0.038623,72.9745,67.7503,2.82,0.2,0.016779,94.8939,89.1356,1.59,0.1,0.0,44.0995,0.0,0.0,0.0,4.1e-05,117137.2031,42760.168,4.84,3.07,0.000466,4589.9189,2290.3062,2.14,1.07,0.025387,112.1943,95.071,2.85,0.43,0.012673,155.5638,134.4227,1.97,0.27,0.000564,103.3892,54.323,0.06,0.03,0.038566,120.778,56.4934,4.66,2.48,0.0,215.66,0.0,0.0,0.0,0.035684,65.5458,56.1306,2.34,0.34,0.0,23.3411,0.0,0.0,0.0,0.0,152.11,0.0,0.0,0.0
2025-09-18,146.45,0.01,0.0,245.033,0.0,0.0,0.0,0.004335,515.7852,393.9259,2.24,0.53,0.033699,231.48,158.1249,7.8,2.47,0.0,254.3744,0.0,0.0,0.0,0.0,776.5562,0.0,0.0,0.0,0.0,176.6506,0.0,0.0,0.0,0.016985,426.07,187.6997,7.24,4.05,0.019465,311.8503,166.9445,6.07,2.82,0.018356,340.2331,270.0669,6.25,1.29,0.0,582.5148,0.0,0.0,0.0,0.0,331.8614,0.0,0.0,0.0,0.035781,174.1526,148.2582,6.23,0.93,0.179596,49.84,15.7585,8.95,6.12,0.374725,14.2914,12.8704,5.36,0.53,0.0,7.5663,0.0,0.0,0.0,0.0,5.288,0.0,0.0,0.0,0.013996,407.5,328.5085,5.7,1.11,0.000279,6664.3599,4874.002,1.86,0.5,0.0,22631.4805,0.0,0.0,0.0,0.00015,42312.0,30729.5664,6.35,1.74,0.008537,661.7446,474.0774,5.65,1.6,0.0,597.8856,0.0,0.0,0.0,0.008581,662.7526,474.2023,5.69,1.62,0.111728,52.2621,36.7254,5.84,1.74,0.056251,91.3448,70.3962,5.14,1.18,0.0,53.8837,0.0,0.0,0.0,0.048271,89.9621,78.0051,4.34,0.58,0.001636,3671.5,2047.7971,6.01,2.66,0.0,62.68,0.0,0.0,0.0,0.139067,42.536,23.0205,5.92,2.71,1.563513,2.888,2.0853,4.52,1.26,0.482139,4.569,3.8798,2.2,0.33,0.017117,339.18,188.9156,5.81,2.57,0.0,39.04,0.0,0.0,0.0,0.039962,73.52,70.0313,2.94,0.14,1.937548,1.1791,1.0838,2.28,0.18,0.019699,147.947,147.1744,2.91,0.02,0.0,87.112,0.0,0.0,0.0,0.038623,73.0039,67.7503,2.82,0.2,0.016779,94.8546,89.1356,1.59,0.1,0.0,43.5146,0.0,0.0,0.0,4.1e-05,115688.8594,42760.168,4.78,3.01,0.000466,4470.917,2290.3062,2.08,1.02,0.025387,111.1012,95.071,2.82,0.41,0.012673,152.9881,134.4227,1.94,0.24,0.000564,102.1218,54.323,0.06,0.03,0.038566,122.697,56.4934,4.73,2.55,0.0,215.65,0.0,0.0,0.0,0.035684,65.5162,56.1306,2.34,0.33,0.0,23.2251,0.0,0.0,0.0,0.0,153.3,0.0,0.0,0.0
2025-09-19,146.45,0.01,0.0,245.033,0.0,0.0,0.0,0.004335,515.7852,393.9259,2.24,0.53,0.033699,231.48,158.1249,7.8,2.47,0.0,254.3744,0.0,0.0,0.0,0.0,776.5562,0.0,0.0,0.0,0.0,176.6506,0.0,0.0,0.0,0.016985,426.07,187.6997,7.24,4.05,0.019465,311.8503,166.9445,6.07,2.82,0.018356,340.2331,270.0669,6.25,1.29,0.0,582.5148,0.0,0.0,0.0,0.0,331.8614,0.0,0.0,0.0,0.035781,174.1526,148.2582,6.23,0.93,0.179596,49.84,15.7585,8.95,6.12,0.374725,14.2914,12.8704,5.36,0.53,0.0,7.5663,0.0,0.0,0.0,0.0,5.288,0.0,0.0,0.0,0.013996,407.5,328.5085,5.7,1.11,0.000279,6664.3599,4874.002,1.86,0.5,0.0,22631.4805,0.0,0.0,0.0,0.00015,42312.0,30729.5664,6.35,1.74,0.008537,661.7446,474.0774,5.65,1.6,0.0,597.8856,0.0,0.0,0.0,0.008581,662.7526,474.2023,5.69,1.62,0.111728,52.2621,36.7254,5.84,1.74,0.056251,91.3448,70.3962,5.14,1.18,0.0,53.8837,0.0,0.0,0.0,0.048271,89.9621,78.0051,4.34,0.58,0.001636,3671.5,2047.7971,6.01,2.66,0.0,62.68,0.0,0.0,0.0,0.139067,42.536,23.0205,5.92,2.71,1.563513,2.888,2.0853,4.52,1.26,0.482139,4.569,3.8798,2.2,0.33,0.017117,339.18,188.9156,5.81,2.57,0.0,39.04,0.0,0.0,0.0,0.039962,73.52,70.0313,2.94,0.14,1.937548,1.1791,1.0838,2.28,0.18,0.019699,147.947,147.1744,2.91,0.02,0.0,87.112,0.0,0.0,0.0,0.038623,73.0039,67.7503,2.82,0.2,0.016779,94.8546,89.1356,1.59,0.1,0.0,43.5146,0.0,0.0,0.0,4.1e-05,115721.9609,42760.168,4.78,3.02,0.000466,4482.2656,2290.3062,2.09,1.02,0.025387,111.1012,95.071,2.82,0.41,0.012673,152.9881,134.4227,1.94,0.24,0.000564,102.1218,54.323,0.06,0.03,0.038566,122.697,56.4934,4.73,2.55,0.0,215.65,0.0,0.0,0.0,0.035684,65.5162,56.1306,2.34,0.33,0.0,23.2251,0.0,0.0,0.0,0.0,153.3,0.0,0.0,0.0
2025-09-20,146.42,0.01,0.0,245.033,0.0,0.0,0.0,0.004335,515.7852,393.9259,2.24,0.53,0.033699,231.48,158.1249,7.8,2.47,0.0,254.3744,0.0,0.0,0.0,0.0,776.5562,0.0,0.0,0.0,0.0,176.6506,0.0,0.0,0.0,0.016985,426.07,187.6997,7.24,4.05,0.019465,311.8503,166.9445,6.07,2.82,0.018356,340.2331,270.0669,6.25,1.29,0.0,582.5148,0.0,0.0,0.0,0.0,331.8614,0.0,0.0,0.0,0.035781,174.1526,148.2582,6.23,0.93,0.179596,49.84,15.7585,8.95,6.12,0.374725,14.2914,12.8704,5.36,0.53,0.0,7.5663,0.0,0.0,0.0,0.0,5.288,0.0,0.0,0.0,0.013996,407.5,328.5085,5.7,1.11,0.000279,6664.3599,4874.002,1.86,0.5,0.0,22631.4805,0.0,0.0,0.0,0.00015,42312.0,30729.5664,6.35,1.74,0.008537,661.7446,474.0774,5.65,1.6,0.0,597.8856,0.0,0.0,0.0,0.008581,662.7526,474.2023,5.69,1.62,0.111728,52.2621,36.7254,5.84,1.74,0.056251,91.3448,70.3962,5.14,1.18,0.0,53.8837,0.0,0.0,0.0,0.048271,89.9621,78.0051,4.34,0.58,0.001636,3671.5,2047.7971,6.01,2.66,0.0,62.68,0.0,0.0,0.0,0.139067,42.536,23.0205,5.92,2.71,1.563513,2.888,2.0853,4.52,1.26,0.482139,4.569,3.8798,2.2,0.33,0.017117,339.18,188.9156,5.81,2.57,0.0,39.04,0.0,0.0,0.0,0.039962,73.52,70.0313,2.94,0.14,1.937548,1.1791,1.0838,2.28,0.18,0.019699,147.947,147.1744,2.91,0.02,0.0,87.112,0.0,0.0,0.0,0.038623,73.0039,67.7503,2.82,0.2,0.016779,94.8546,89.1356,1.59,0.1,0.0,43.5146,0.0,0.0,0.0,4.1e-05,115306.0938,42760.168,4.77,3.0,0.000466,4451.3291,2290.3062,2.07,1.01,0.025387,111.1012,95.071,2.82,0.41,0.012673,152.9881,134.4227,1.94,0.24,0.000564,102.1218,54.323,0.06,0.03,0.038566,122.697,56.4934,4.73,2.55,0.0,215.65,0.0,0.0,0.0,0.035684,65.5162,56.1306,2.34,0.33,0.0,23.2251,0.0,0.0,0.0,0.0,153.3,0.0,0.0,0.0
2025-09-21,146.81,0.01,0.0,255.5928,0.0,0.0,0.0,0.004335,512.3196,393.9259,2.22,0.51,0.033699,227.63,158.1249,7.67,2.34,0.0,252.1874,0.0,0.0,0.0,0.0,763.8824,0.0,0.0,0.0,0.0,183.5898,0.0,0.0,0.0,0.016985,434.21,187.6997,7.38,4.19,0.019465,309.5321,166.9445,6.02,2.78,0.018356,342.972,270.0669,6.3,1.34,0.0,582.8439,0.0,0.0,0.0,0.0,336.4053,0.0,0.0,0.0,0.035781,172.1955,148.2582,6.16,0.86,0.179596,51.72,15.7585,9.29,6.46,0.374725,14.3543,12.8704,5.38,0.56,0.0,7.6551,0.0,0.0,0.0,0.0,5.2715,0.0,0.0,0.0,0.013996,406.0,328.5085,5.68,1.08,0.000279,6693.7505,4874.002,1.87,0.51,0.0,22788.9805,0.0,0.0,0.0,0.00015,42423.0,30729.5664,6.37,1.75,0.008537,664.8754,474.0774,5.68,1.63,0.0,601.4251,0.0,0.0,0.0,0.008581,665.9428,474.2023,5.71,1.65,0.111728,52.5184,36.7254,5.87,1.76,0.056251,91.6395,70.3962,5.15,1.19,0.0,53.8119,0.0,0.0,0.0,0.048271,89.9817,78.0051,4.34,0.58,0.001636,3740.7,2047.7971,6.12,2.77,0.0,62.64,0.0,0.0,0.0,0.139067,43.799,23.0205,6.09,2.89,1.563513,2.806,2.0853,4.39,1.13,0.482139,4.573,3.8798,2.2,0.33,0.017117,345.05,188.9156,5.91,2.67,0.0,40.04,0.0,0.0,0.0,0.039962,73.45,70.0313,2.94,0.14,1.937548,1.1737,1.0838,2.27,0.17,0.019699,148.095,147.1744,2.92,0.02,0.0,86.7988,0.0,0.0,0.0,0.038623,72.8666,67.7503,2.81,0.2,0.016779,94.6975,89.1356,1.59,0.09,0.0,43.4645,0.0,0.0,0.0,4.1e-05,112748.5078,42760.168,4.66,2.89,0.000466,4202.8774,2290.3062,1.96,0.89,0.025387,110.3134,95.071,2.8,0.39,0.012673,152.8314,134.4227,1.94,0.23,0.000564,102.6108,54.323,0.06,0.03,0.038566,122.737,56.4934,4.73,2.55,0.0,212.09,0.0,0.0,0.0,0.035684,65.2992,56.1306,2.33,0.33,0.0,23.2348,0.0,0.0,0.0,0.0,157.12,0.0,0.0,0.0
2025-09-22,146.66,0.01,0.0,253.946,0.0,0.0,0.0,0.004335,507.1212,393.9259,2.2,0.49,0.033699,220.71,158.1249,7.44,2.11,0.0,251.3186,0.0,0.0,0.0,0.0,754.1387,0.0,0.0,0.0,0.0,178.4104,0.0,0.0,0.0,0.016985,425.85,187.6997,7.23,4.04,0.019465,309.8293,166.9445,6.03,2.78,0.018356,337.3348,270.0669,6.19,1.23,0.0,568.3647,0.0,0.0,0.0,0.0,342.7036,0.0,0.0,0.0,0.035781,174.5381,148.2582,6.25,0.94,0.179596,50.6,15.7585,9.09,6.26,0.374725,14.6003,12.8704,5.47,0.65,0.0,7.6717,0.0,0.0,0.0,0.0,5.2706,0.0,0.0,0.0,0.013996,414.3,328.5085,5.8,1.2,0.000279,6656.9199,4874.002,1.85,0.5,0.0,22573.4688,0.0,0.0,0.0,0.00015,42478.0,30729.5664,6.37,1.76,0.008537,661.2562,474.0774,5.65,1.6,0.0,597.4303,0.0,0.0,0.0,0.008581,662.3849,474.2023,5.68,1.61,0.111728,52.548,36.7254,5.87,1.77,0.056251,91.4627,70.3962,5.14,1.19,0.0,53.5728,0.0,0.0,0.0,0.048271,90.4725,78.0051,4.37,0.6,0.001636,3780.6001,2047.7971,6.18,2.83,0.0,63.41,0.0,0.0,0.0,0.139067,44.192,23.0205,6.15,2.94,1.563513,2.853,2.0853,4.46,1.2,0.482139,4.5845,3.8798,2.21,0.34,0.017117,346.46,188.9156,5.93,2.7,0.0,39.96,0.0,0.0,0.0,0.039962,75.05,70.0313,3.0,0.2,1.937548,1.1801,1.0838,2.29,0.19,0.019699,147.725,147.1744,2.91,0.01,0.0,87.4055,0.0,0.0,0.0,0.038623,73.0137,67.7503,2.82,0.2,0.016779,94.9626,89.1356,1.59,0.1,0.0,44.2131,0.0,0.0,0.0,4.1e-05,112014.5,42760.168,4.63,2.86,0.000466,4165.5039,2290.3062,1.94,0.87,0.025387,112.214,95.071,2.85,0.44,0.012673,154.1731,134.4227,1.95,0.25,0.000564,102.3114,54.323,0.06,0.03,0.038566,121.847,56.4934,4.7,2.52,0.0,216.34,0.0,0.0,0.0,0.035684,65.7923,56.1306,2.35,0.34,0.0,23.3218,0.0,0.0,0.0,0.0,149.94,0.0,0.0,0.0
2025-09-23,147.19,0.01,0.0,251.83,0.0,0.0,0.0,0.004335,508.0374,393.9259,2.2,0.49,0.033699,220.21,158.1249,7.42,2.09,0.0,246.8047,0.0,0.0,0.0,0.0,759.39,0.0,0.0,0.0,0.0,176.9506,0.0,0.0,0.0,0.016985,442.79,187.6997,7.52,4.33,0.019465,310.503,166.9445,6.04,2.79,0.018356,337.3149,270.0669,6.19,1.23,0.0,567.208,0.0,0.0,0.0,0.0,346.7646,0.0,0.0,0.0,0.035781,174.6468,148.2582,6.25,0.94,0.179596,52.9,15.7585,9.5,6.67,0.374725,14.8659,12.8704,5.57,0.75,0.0,7.7653,0.0,0.0,0.0,0.0,5.2377,0.0,0.0,0.0,0.013996,407.4,328.5085,5.7,1.1,0.000279,6637.9702,4874.002,1.85,0.49,0.0,22497.8594,0.0,0.0,0.0,0.00015,42423.0,30729.5664,6.37,1.75,0.008537,659.1523,474.0774,5.63,1.58,0.0,595.3329,0.0,0.0,0.0,0.008581,660.1588,474.2023,5.66,1.6,0.111728,52.3705,36.7254,5.85,1.75,0.056251,90.9323,70.3962,5.12,1.16,0.0,53.4233,0.0,0.0,0.0,0.048271,89.5827,78.0051,4.32,0.56,0.001636,3732.1001,2047.7971,6.1,2.75,0.0,64.99,0.0,0.0,0.0,0.139067,43.777,23.0205,6.09,2.89,1.563513,2.858,2.0853,4.47,1.21,0.482139,4.7525,3.8798,2.29,0.42,0.017117,343.32,188.9156,5.88,2.64,0.0,39.82,0.0,0.0,0.0,0.039962,76.39,70.0313,3.05,0.25,1.937548,1.1814,1.0838,2.29,0.19,0.019699,147.613,147.1744,2.91,0.01,0.0,87.0728,0.0,0.0,0.0,0.038623,72.8666,67.7503,2.81,0.2,0.016779,94.7074,89.1356,1.59,0.09,0.0,44.7882,0.0,0.0,0.0,4.1e-05,113328.6328,42760.168,4.68,2.92,0.000466,4153.4692,2290.3062,1.94,0.87,0.025387,112.8147,95.071,2.86,0.45,0.012673,155.8968,134.4227,1.98,0.27,0.000564,102.521,54.323,0.06,0.03,0.038566,120.395,56.4934,4.64,2.46,0.0,215.1,0.0,0.0,0.0,0.035684,65.5359,56.1306,2.34,0.34,0.0,23.2831,0.0,0.0,0.0,0.0,148.83,0.0,0.0,0.0
2025-09-24,146.5,0.01,0.0,256.3813,0.0,0.0,0.0,0.004335,504.9303,393.9259,2.19,0.48,0.033699,218.15,158.1249,7.35,2.02,0.0,245.4565,0.0,0.0,0.0,0.0,747.6595,0.0,0.0,0.0,0.0,177.6705,0.0,0.0,0.0,0.016985,423.39,187.6997,7.19,4.0,0.019465,310.5327,166.9445,6.04,2.79,0.018356,333.58,270.0669,6.12,1.17,0.0,565.7023,0.0,0.0,0.0,0.0,340.6042,0.0,0.0,0.0,0.035781,175.6748,148.2582,6.29,0.98,0.179596,52.84,15.7585,9.49,6.66,0.374725,14.9112,12.8704,5.59,0.76,0.0,7.7624,0.0,0.0,0.0,0.0,5.259,0.0,0.0,0.0,0.013996,404.2,328.5085,5.66,1.06,0.000279,6604.7202,4874.002,1.84,0.48,0.0,22384.6992,0.0,0.0,0.0,0.00015,42242.0,30729.5664,6.34,1.73,0.008537,656.1113,474.0774,5.6,1.55,0.0,592.7663,0.0,0.0,0.0,0.008581,657.1375,474.2023,5.64,1.57,0.111728,52.0649,36.7254,5.82,1.71,0.056251,90.284,70.3962,5.08,1.12,0.0,53.2838,0.0,0.0,0.0,0.048271,89.3151,78.0051,4.31,0.55,0.001636,3736.9001,2047.7971,6.11,2.76,0.0,64.98,0.0,0.0,0.0,0.139067,44.697,23.0205,6.22,3.01,1.563513,2.904,2.0853,4.54,1.28,0.482139,4.7,3.8798,2.27,0.4,0.017117,344.75,188.9156,5.9,2.67,0.0,41.03,0.0,0.0,0.0,0.039962,76.99,70.0313,3.08,0.28,1.937548,1.1745,1.0838,2.28,0.18,0.019699,148.751,147.1744,2.93,0.03,0.0,87.0728,0.0,0.0,0.0,0.038623,72.7881,67.7503,2.81,0.19,0.016779,94.5012,89.1356,1.59,0.09,0.0,45.1898,0.0,0.0,0.0,4.1e-05,109049.2891,42760.168,4.51,2.74,0.000466,3868.334,2290.3062,1.8,0.74,0.025387,113.829,95.071,2.89,0.48,0.012673,157.405,134.4227,1.99,0.29,0.000564,102.8404,54.323,0.06,0.03,0.038566,120.824,56.4934,4.66,2.48,0.0,213.53,0.0,0.0,0.0,0.035684,65.0724,56.1306,2.32,0.32,0.0,22.8095,0.0,0.0,0.0,0.0,143.45,0.0,0.0,0.0
2025-09-25,147.71,0.01,0.0,254.974,0.0,0.0,0.0,0.004335,509.342,393.9259,2.21,0.5,0.033699,219.78,158.1249,7.41,2.08,0.0,246.2055,0.0,0.0,0.0,0.0,742.5082,0.0,0.0,0.0,0.0,178.1704,0.0,0.0,0.0,0.016985,440.4,187.6997,7.48,4.29,0.019465,313.1184,166.9445,6.09,2.85,0.018356,336.0102,270.0669,6.17,1.21,0.0,563.5385,0.0,0.0,0.0,0.0,339.1454,0.0,0.0,0.0,0.035781,177.6319,148.2582,6.36,1.05,0.179596,53.0,15.7585,9.52,6.69,0.374725,15.0981,12.8704,5.66,0.83,0.0,7.779,0.0,0.0,0.0,0.0,5.376,0.0,0.0,0.0,0.013996,405.9,328.5085,5.68,1.08,0.000279,6643.7002,4874.002,1.85,0.49,0.0,22484.0703,0.0,0.0,0.0,0.00015,42646.0,30729.5664,6.4,1.79,0.008537,659.8702,474.0774,5.63,1.59,0.0,595.2031,0.0,0.0,0.0,0.008581,660.7849,474.2023,5.67,1.6,0.111728,51.9663,36.7254,5.81,1.7,0.056251,90.9814,70.3962,5.12,1.16,0.0,53.6724,0.0,0.0,0.0,0.048271,90.197,78.0051,4.35,0.59,0.001636,3775.3003,2047.7971,6.17,2.83,0.0,65.72,0.0,0.0,0.0,0.139067,46.221,23.0205,6.43,3.23,1.563513,2.835,2.0853,4.43,1.17,0.482139,4.7155,3.8798,2.27,0.4,0.017117,346.74,188.9156,5.93,2.7,0.0,41.86,0.0,0.0,0.0,0.039962,77.02,70.0313,3.08,0.28,1.937548,1.1663,1.0838,2.26,0.16,0.019699,149.861,147.1744,2.95,0.05,0.0,86.9945,0.0,0.0,0.0,0.038623,72.7881,67.7503,2.81,0.19,0.016779,94.4522,89.1356,1.58,0.09,0.0,45.6062,0.0,0.0,0.0,4.1e-05,109712.8281,42760.168,4.53,2.77,0.000466,4035.8879,2290.3062,1.88,0.81,0.025387,115.4342,95.071,2.93,0.52,0.012673,156.8566,134.4227,1.99,0.28,0.000564,102.9501,54.323,0.06,0.03,0.038566,121.061,56.4934,4.67,2.49,0.0,221.26,0.0,0.0,0.0,0.035684,64.7666,56.1306,2.31,0.31,0.0,22.9642,0.0,0.0,0.0,0.0,140.25,0.0,0.0,0.0
2025-09-26,147.7,0.01,0.0,254.974,0.0,0.0,0.0,0.004335,509.342,393.9259,2.21,0.5,0.033699,219.78,158.1249,7.41,2.08,0.0,246.2055,0.0,0.0,0.0,0.0,742.5082,0.0,0.0,0.0,0.0,178.1704,0.0,0.0,0.0,0.016985,440.4,187.6997,7.48,4.29,0.019465,313.1184,166.9445,6.09,2.85,0.018356,336.0102,270.0669,6.17,1.21,0.0,563.5385,0.0,0.0,0.0,0.0,339.1454,0.0,0.0,0.0,0.035781,177.6319,148.2582,6.36,1.05,0.179596,53.0,15.7585,9.52,6.69,0.374725,15.0981,12.8704,5.66,0.83,0.0,7.779,0.0,0.0,0.0,0.0,5.376,0.0,0.0,0.0,0.013996,405.9,328.5085,5.68,1.08,0.000279,6643.7002,4874.002,1.85,0.49,0.0,22484.0703,0.0,0.0,0.0,0.00015,42646.0,30729.5664,6.4,1.79,0.008537,659.8702,474.0774,5.63,1.59,0.0,595.2031,0.0,0.0,0.0,0.008581,660.7849,474.2023,5.67,1.6,0.111728,51.9663,36.7254,5.81,1.7,0.056251,90.9814,70.3962,5.12,1.16,0.0,53.6724,0.0,0.0,0.0,0.048271,90.197,78.0051,4.35,0.59,0.001636,3775.3003,2047.7971,6.17,2.83,0.0,65.72,0.0,0.0,0.0,0.139067,46.221,23.0205,6.43,3.23,1.563513,2.835,2.0853,4.43,1.17,0.482139,4.7155,3.8798,2.27,0.4,0.017117,346.74,188.9156,5.93,2.7,0.0,41.86,0.0,0.0,0.0,0.039962,77.02,70.0313,3.08,0.28,1.937548,1.1663,1.0838,2.26,0.16,0.019699,149.861,147.1744,2.95,0.05,0.0,86.9945,0.0,0.0,0.0,0.038623,72.7881,67.7503,2.81,0.19,0.016779,94.4522,89.1356,1.58,0.09,0.0,45.6062,0.0,0.0,0.0,4.1e-05,109681.9453,42760.168,4.53,2.77,0.000466,4018.6582,2290.3062,1.87,0.81,0.025387,115.4342,95.071,2.93,0.52,0.012673,156.8566,134.4227,1.99,0.28,0.000564,102.9501,54.323,0.06,0.03,0.038566,121.061,56.4934,4.67,2.49,0.0,221.26,0.0,0.0,0.0,0.035684,64.7666,56.1306,2.31,0.31,0.0,22.9642,0.0,0.0,0.0,0.0,140.25,0.0,0.0,0.0
